ad_plan_id,ad_plan_name,id,ag_group_name,spent,SUM из shows,SUM из clicks,total_leads,potential_leads,target_leads,revenue,add_target,CR,CPA
9066754,-комфорт- ПИК / Митино / Митинский лес,108696335,Копия_2 Копия клип,1.0,5,0,0,0,0,0.0,0,,
8942440,-бизнес- MR Group Симфония 34 / Клип с озвучкой,108349010,гео 3км,10784.0,52188,78,7,2,2,68056.0,0,29.0,5392.0
8942440,-бизнес- MR Group Симфония 34 / Клип с озвучкой,108638907,Копия_1 Копия гео 3км,2213.0,12526,18,2,0,0,0.0,0,0.0,
8942440,-бизнес- MR Group Симфония 34 / Клип с озвучкой,108614346,Копия гео 3км,2183.0,11249,17,0,0,0,0.0,0,,
8942440,-бизнес- MR Group Симфония 34 / Клип с озвучкой,108673636,гео 3км,790.0,4164,4,0,0,0,0.0,0,,
9499783,-комфорт- ПИК / ЖК Первый Дубровский (Б),109856270,Клипы / Широкая/ Статика,4966.0,20492,22,5,1,1,8775.0,0,20.0,4966.0
9499783,-комфорт- ПИК / ЖК Первый Дубровский (Б),109856269,Нов кв / Широкая / Статика,3103.0,19571,38,3,1,1,8775.0,0,33.0,3103.0
9499783,-комфорт- ПИК / ЖК Первый Дубровский (Б),109856268,Котлован / Широкая / Статика,2917.0,17793,49,1,1,0,0.0,0,0.0,
9499783,-комфорт- ПИК / ЖК Первый Дубровский (Б),109965059,Копия Нов кв / Широкая / Статика,2657.0,24522,41,1,0,0,0.0,0,0.0,
9499783,-комфорт- ПИК / ЖК Первый Дубровский (Б),109856271,Котлован / Широкая +натив / Статика,2321.0,21021,49,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695136,Копия_1 Копия Ретаргет все,4533.0,16826,62,3,2,1,20000.0,0,33.0,4533.0
9440738,-комфорт- Публицист / Пушкино / Предельная,109695140,Копия_3 Копия Новое крео / пушкино 6 км,2989.0,25923,70,2,1,1,20000.0,0,50.0,2989.0
9440738,-комфорт- Публицист / Пушкино / Предельная,109695138,Копия_2 Копия Новое крео / пушкино 6 км,2975.0,25760,80,1,0,0,0.0,0,0.0,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695142,Копия_1 Копия Котлован / лента,2352.0,18695,72,1,0,0,0.0,0,0.0,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695144,Копия_1 Копия Клики,1079.0,6782,22,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695139,Копия_1 Копия Котлован статика / пушкино 6 км,990.0,12374,30,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695143,Копия_1 Копия Котлован / Клип,489.0,4056,4,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695141,Копия_1 Копия Пушкино рядом / Предельная+интерес,90.0,2169,5,1,0,0,0.0,0,0.0,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695137,Копия_1 Копия Котлован статика / пушкино 6 км,84.0,858,3,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695134,Копия_1 Копия Новое крео / пушкино 6 км,7.0,37,0,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695135,Копия_1 Копия все кроме вк и ок,0.0,11,0,0,0,0,0.0,0,,
9440738,-комфорт- Публицист / Пушкино / Предельная,109695132,Копия_1 Копия гео Пушкино 5км,0.0,2,0,0,0,0,0.0,0,,
9604558,-комфорт- ПИК / Большая академическая 85 (Б),110218009,ГПТ новый/Широкая,6958.0,63824,211,6,1,1,8775.0,0,17.0,6958.0
9604558,-комфорт- ПИК / Большая академическая 85 (Б),110142642,ГПТ/Широкая,5659.0,42187,178,10,3,3,25883.0,0,30.0,1886.0
9604558,-комфорт- ПИК / Большая академическая 85 (Б),110341486,ГПТ клип2/Широкая,2072.0,7725,10,1,0,0,0.0,0,0.0,
9604558,-комфорт- ПИК / Большая академическая 85 (Б),110379088,КЛИП/Широкая,866.0,3940,17,0,0,0,0.0,0,,
9060196,-бизнес- ЖК SOUL,108678131,Гео,15477.0,98544,237,16,3,2,44638.0,0,13.0,7738.0
8906224,-комфорт- ПИК / Holland Park,108244303,копия Планировка / Широко / Гео жк 2км,5910.0,58872,169,8,2,2,17550.0,0,25.0,2955.0
8906224,-комфорт- ПИК / Holland Park,108244302,копия Статика / Широко / Гео жк 2км,5816.0,61803,157,12,0,0,0.0,0,0.0,
8906224,-комфорт- ПИК / Holland Park,108244304,копия Копия Планировка / Широко / Гео жк 2км,3249.0,27719,96,2,0,0,0.0,0,0.0,
9609265,-комфорт- ПИК / Мичуринский парк (Б),110224612,ГПТ новый / Широкая,6440.0,66406,192,6,1,1,8775.0,0,17.0,6440.0
9609265,-комфорт- ПИК / Мичуринский парк (Б),110155055,ГПТ / Широкая,4752.0,38432,157,8,5,5,56967.0,0,63.0,950.0
9609265,-комфорт- ПИК / Мичуринский парк (Б),110331952,Генерация / Широкая,2658.0,11799,10,0,0,0,0.0,0,,
9609265,-комфорт- ПИК / Мичуринский парк (Б),110376501,КЛИП / Широкая,910.0,4147,3,0,0,0,0.0,0,,
9496632,-комфорт- ПИК / Бунинские луга (Б),109847473,Широкая / Лента / Нов кв,6818.0,39761,106,4,2,1,8775.0,0,25.0,6818.0
9496632,-комфорт- ПИК / Бунинские луга (Б),109847471,Широкая / +Натив / Лента / Нов кв,4645.0,39153,83,2,2,2,27365.0,0,100.0,2323.0
9496632,-комфорт- ПИК / Бунинские луга (Б),109847474,Широкая / +Натив / Лента / НОВОЕ КРЕО,1677.0,18629,32,0,0,0,0.0,0,,
9496632,-комфорт- ПИК / Бунинские луга (Б),109847472,Широкая / Общ / Клипы / Нов кв,1609.0,7914,12,0,0,0,0.0,0,,
8906218,-комфорт- ПИК / Большая Академическая 85 !,108244279,копия планировка / Широко / Гео жк 3км / Клипы+лента,4314.0,34660,154,7,4,2,16458.0,0,29.0,2157.0
8906218,-комфорт- ПИК / Большая Академическая 85 !,108244280,копия Копия планировка / Широко / Гео жк 3км / Клипы+лента,4313.0,26662,45,4,0,0,0.0,0,0.0,
8906218,-комфорт- ПИК / Большая Академическая 85 !,108244281,копия Копия планировка / Широко / Гео жк 3км / Клипы+лента,4247.0,30803,108,4,0,0,0.0,0,0.0,
8906218,-комфорт- ПИК / Большая Академическая 85 !,108244278,копия Статика / Широко / Гео жк 3км / Клипы+лента,897.0,5417,18,0,0,0,0.0,0,,
8906218,-комфорт- ПИК / Большая Академическая 85 !,108244277,копия Статика / Широко / Гео жк 3км / Клипы+лента,521.0,3519,20,0,0,0,0.0,0,,
9405500,Звонок / ПИК Белая дача,109603592,Белая дача,14183.0,55361,212,0,0,0,0.0,0,,
8976105,-комфорт- СВАО / Котлован,108443608,Интересы,4778.0,39492,110,5,1,0,0.0,0,0.0,
8976105,-комфорт- СВАО / Котлован,108443329,Лента 25-55,4679.0,31945,51,2,1,1,8775.0,0,50.0,4679.0
8976105,-комфорт- СВАО / Котлован,108443609,Ключи,4619.0,25120,107,5,1,1,8775.0,0,20.0,4619.0
9751707,-бизнес- «СберСити» в Рублёво-Архангельском,110511944,гео,14036.0,103148,537,20,4,3,92143.0,0,15.0,4679.0
9211662,-комфорт- UNIKEY  / Новые смыслы,109090941,Копия лента,3952.0,17448,48,5,1,1,11333.0,0,20.0,3952.0
9211662,-комфорт- UNIKEY  / Новые смыслы,109090942,Копия баннер,3942.0,23976,121,5,0,0,0.0,0,0.0,
9211662,-комфорт- UNIKEY  / Новые смыслы,109090943,Копия_1 Копия баннер,3903.0,25636,82,6,2,2,33500.0,0,33.0,1951.0
9211662,-комфорт- UNIKEY  / Новые смыслы,109090944,Копия баннер,2204.0,12802,54,1,0,0,0.0,0,0.0,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289169,"копия Котлован / Гео жк 4,5км / Клипы+лента",2378.0,14044,39,0,0,0,0.0,0,,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289167,копия Планировки / Гео жк 2км / Клипы+лента,2377.0,19049,70,1,0,0,0.0,0,0.0,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289166,"копия Котлован / Гео жк 4,5км / Клипы+лента",2370.0,13956,40,2,1,1,8775.0,0,50.0,2370.0
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289172,копия Копия Копия Предельная цена,2327.0,16088,26,3,0,0,0.0,0,0.0,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289165,копия Рендер / Гео жк 2км / Клипы+лента,1784.0,12571,41,0,0,0,0.0,0,,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289168,копия Клип / Гео жк 2км / Клипы+лента,1440.0,7667,12,0,0,0,0.0,0,,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289171,копия Копия Предельная цена,1032.0,3515,14,1,0,0,0.0,0,0.0,
8921544,-комфорт- ПИК / ЖК Алтуфьевское 53,108289170,копия Предельная цена,283.0,882,3,0,0,0,0.0,0,,
8931070,-комфорт- ПИК / Клип / сплит,108319280,ВЧ ключи,11983.0,75453,69,11,3,3,17483.0,0,27.0,3994.0
8931070,-комфорт- ПИК / Клип / сплит,108319279,Россия / гео ключи,2001.0,9775,8,0,0,0,0.0,0,,
9425198,-комфорт- ПИК / Бунинская набережная *,109654536,Копия_1 Копия Котлован,3711.0,12387,52,5,0,0,0.0,0,0.0,
9425198,-комфорт- ПИК / Бунинская набережная *,109654537,Копия_2 Копия Котлован,3582.0,11886,52,3,0,0,0.0,0,0.0,
9425198,-комфорт- ПИК / Бунинская набережная *,109654531,Копия Широко / Гео жк 3км / Клипы+лента,2464.0,7813,26,1,0,0,0.0,0,0.0,
9425198,-комфорт- ПИК / Бунинская набережная *,109654535,Копия Котлован,1235.0,5902,20,2,0,0,0.0,0,0.0,
9425198,-комфорт- ПИК / Бунинская набережная *,109654533,Копия новые квартиры,1163.0,4849,21,0,0,0,0.0,0,,
9425198,-комфорт- ПИК / Бунинская набережная *,109654532,Копия Клип 1,1052.0,4083,9,1,0,0,0.0,0,0.0,
9425198,-комфорт- ПИК / Бунинская набережная *,109654534,Копия Новый клип,776.0,3762,3,0,0,0,0.0,0,,
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862655,Широкая / +Натив / Лента / Котлован,4568.0,52677,130,5,1,1,25594.0,0,20.0,4568.0
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862657,Широкая / Общ / Клипы / Котлован,4324.0,25088,52,8,1,1,8775.0,0,13.0,4324.0
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862659,Копия Широкая / НОВОЕ КРЕО / Клипы,1818.0,9308,12,1,1,1,5417.0,0,100.0,1818.0
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862656,Широкая / Лента / нов кв,1045.0,9499,25,0,0,0,0.0,0,,
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862660,Копия Широкая / Лента / Котлован,1024.0,8772,19,0,0,0,0.0,0,,
9502318,-комфорт- ПИК / ЖК Ярославский (Б),109862658,Широкая / НОВОЕ КРЕО / Лента,982.0,12636,27,0,0,0,0.0,0,,
9798337,-бизнес- Гранель / MYPRIORITY Paveletskaya О тесты,110630437,MPN Бизнес Лента мск,4956.0,45862,90,2,0,0,0.0,0,0.0,
9798337,-бизнес- Гранель / MYPRIORITY Paveletskaya О тесты,110630436,КИ Новостройки Лента лок-но,4810.0,32041,57,2,0,0,0.0,0,0.0,
9798337,-бизнес- Гранель / MYPRIORITY Paveletskaya О тесты,110630438,Лента лок-но,3791.0,16054,27,0,0,0,0.0,0,,
8709129,-бизнес- Отрада Девелопмент / Отрада на реке,108298235,Копия Видео,13444.0,100250,185,16,6,6,52317.0,1,38.0,2241.0
9745629,-комфорт- Гранель / Бригантина / 25-45,110496381,Котлован,13443.0,112524,229,15,3,3,16250.0,0,20.0,4481.0
9221105,-комфорт- ПИК / ЖК Полярная 25 (Б),109117708,Котлован / Жен / Статика,4664.0,24863,117,11,0,0,0.0,0,0.0,
9221105,-комфорт- ПИК / ЖК Полярная 25 (Б),109117709,Нов кв / Жен / Статика,4451.0,23151,85,5,2,2,17550.0,0,40.0,2225.0
9221105,-комфорт- ПИК / ЖК Полярная 25 (Б),109117710,Клипы / Широкая/ Статика,4310.0,22997,36,4,1,1,8775.0,0,25.0,4310.0
9440833,-бизнес- MR Group Джойс / РФ,109695467,Копия ВЧ ключи / гео рф / Клипы,3329.0,28469,13,1,1,1,24792.0,0,100.0,3329.0
9440833,-бизнес- MR Group Джойс / РФ,109695465,Копия ВЧ ключи москва / гео рф / Лента,3328.0,23341,103,1,0,0,0.0,0,0.0,
9440833,-бизнес- MR Group Джойс / РФ,109695463,Копия ВЧ ключи москва / гео рф / Клипы,3302.0,13233,19,4,3,3,62083.0,0,75.0,1101.0
9440833,-бизнес- MR Group Джойс / РФ,109695464,Копия ВЧ ключи / гео рф / Клипы,3252.0,28346,7,3,0,0,0.0,0,0.0,
9440833,-бизнес- MR Group Джойс / РФ,109695466,Копия Срок до конца года,33.0,133,0,0,0,0,0.0,0,,
9299943,-комфорт- ЖК «Берег»,109323282,Котлованы,5333.0,33262,188,12,5,2,8708.0,0,17.0,2667.0
9299943,-комфорт- ЖК «Берег»,109323281,Пара,2788.0,15662,76,3,4,3,24917.0,0,100.0,929.0
9299943,-комфорт- ЖК «Берег»,109323283,новые кв,2692.0,15282,66,2,0,0,0.0,0,0.0,
9299943,-комфорт- ЖК «Берег»,109323284,Клип,2380.0,12420,28,1,0,0,0.0,0,0.0,
8907743,-комфорт- ПИК / Восточное Бутово,108248528,Статика / Широко / Гео жк 3км / Клипы+лента,6889.0,57226,136,11,1,1,8775.0,0,9.0,6889.0
8907743,-комфорт- ПИК / Восточное Бутово,108248529,Видео / жк 5км / Клипы+лента,6284.0,43041,89,9,2,2,14192.0,0,22.0,3142.0
9429768,Копия Звонок / ПИК Белая дача,109666116,Копия Белая дача,13021.0,40059,142,0,0,0,0.0,0,,
8934761,-комфорт- ПИК / Клип / сплит,108328912,СВАО,12941.0,63511,55,9,4,3,25675.0,0,33.0,4314.0
9293537,-бизнес- Стадион Спартак / Primavera,109308332,Бизнес лал,12922.0,68342,188,9,6,6,116275.0,0,67.0,2154.0
9611415,-комфорт- ПИК / ЖК Первый Дубровский (Б),110260063,ГПТ новый / Широко,7289.0,73284,192,6,2,2,17483.0,0,33.0,3645.0
9611415,-комфорт- ПИК / ЖК Первый Дубровский (Б),110160482,ГПТ / Широко,3072.0,17803,80,4,0,0,0.0,0,0.0,
9611415,-комфорт- ПИК / ЖК Первый Дубровский (Б),110373616,КЛИП / Широко,1278.0,5168,10,1,1,0,0.0,0,0.0,
9611415,-комфорт- ПИК / ЖК Первый Дубровский (Б),110382702,Копия ГПТ новый / Широко,1073.0,22025,32,1,0,0,0.0,0,0.0,
8921746,-бизнес- MR Group Джойс / РФ,108657889,ВЧ ключи / гео рф / Клипы,5859.0,42612,26,5,2,1,37900.0,0,20.0,5859.0
8921746,-бизнес- MR Group Джойс / РФ,108289711,ВЧ ключи / гео рф / Клипы,3336.0,20293,13,3,0,0,0.0,0,0.0,
8921746,-бизнес- MR Group Джойс / РФ,108289710,ВЧ ключи москва / гео рф / Клипы,1667.0,7384,5,1,0,0,0.0,0,0.0,
8921746,-бизнес- MR Group Джойс / РФ,108289712,ВЧ ключи москва / гео рф / Лента,1625.0,8375,44,0,0,0,0.0,0,,
8921746,-бизнес- MR Group Джойс / РФ,108289713,Срок до конца года,194.0,865,0,0,0,0,0.0,0,,
8907105,-бизнес- Пионер / ЖК High Life,108246871,Широко / Гео жк 3км / Клипы+лента,12609.0,71651,135,11,4,3,53646.0,0,27.0,4203.0
9843357,-комфорт- ПИК / Хомяк / Белая дача (Б),110760112,Статика / Широкая,4215.0,24943,73,3,1,1,8775.0,0,33.0,4215.0
9843357,-комфорт- ПИК / Хомяк / Белая дача (Б),110760114,Клипы / Широкая,4183.0,17177,20,3,0,0,0.0,0,0.0,
9843357,-комфорт- ПИК / Хомяк / Белая дача (Б),110760113,видео / Широкая,4168.0,22873,59,3,1,1,8708.0,0,33.0,4168.0
7977043,-спб- / ПН Парадный ансамбль,108352832,ГЕО клип котлован,7063.0,39152,45,7,2,2,14480.0,0,29.0,3531.0
7977043,-спб- / ПН Парадный ансамбль,108353249,Lal клип/лента котлован,2086.0,10988,29,1,0,0,0.0,0,0.0,
7977043,-спб- / ПН Парадный ансамбль,108349696,Копия LAL \ списки тест,1360.0,10673,14,2,0,0,0.0,0,0.0,
7977043,-спб- / ПН Парадный ансамбль,108352833,ГЕО лента котлован,1126.0,10777,27,1,1,0,0.0,0,0.0,
7977043,-спб- / ПН Парадный ансамбль,108349711,Копия РТ РФ,907.0,1404,2,0,0,0,0.0,0,,
7977043,-спб- / ПН Парадный ансамбль,108515011,Копия РТ РФ,1.0,2,0,0,0,0,0.0,0,,
9803177,-бизнес- Инград Кутузовград (Б),110641969,гео - широкая,6247.0,40821,95,2,0,0,0.0,0,0.0,
9803177,-бизнес- Инград Кутузовград (Б),110641970,гео - широкая / генерация,6208.0,67174,180,3,0,0,0.0,0,0.0,
9166626,-бизнес- MR Group Симфония 34,108971960,гео 3км,12410.0,46840,72,5,2,1,34028.0,0,20.0,12410.0
9265816,-комфорт- ПИК / ЖК Первый Дубровский (Б),109277819,Новое крео,7346.0,36153,126,2,0,0,0.0,0,0.0,
9265816,-комфорт- ПИК / ЖК Первый Дубровский (Б),109236044,Котлован / Широкая / Статика,2446.0,12186,36,2,1,1,8775.0,0,50.0,2446.0
9265816,-комфорт- ПИК / ЖК Первый Дубровский (Б),109236045,Нов кв / Широкая / Статика,1738.0,9159,27,1,0,0,0.0,0,0.0,
9265816,-комфорт- ПИК / ЖК Первый Дубровский (Б),109236046,Клипы / Широкая/ Статика,834.0,2934,2,0,0,0,0.0,0,,
9520230,-комфорт- ПИК / Кавказский бульвар 51 / Генерация,109910276,Генерация / Видео \ Интерес,12128.0,107474,402,13,0,0,0.0,0,0.0,
9291701,-бизнес- MR Group Симфония 34,109305167,лал / гео жк,4176.0,23465,53,1,0,0,0.0,0,0.0,
9291701,-бизнес- MR Group Симфония 34,109303818,Лента / гео жк,3920.0,19568,50,0,0,0,0.0,0,,
9291701,-бизнес- MR Group Симфония 34,109303819,Ретаргет на локацию,3823.0,17282,47,1,0,0,0.0,0,0.0,
9707419,-комфорт- ПИК / Мичуринский парк (Б),110396105,Котлованы,6856.0,42675,170,9,1,1,8775.0,0,11.0,6856.0
9707419,-комфорт- ПИК / Мичуринский парк (Б),110396106,Копия Новые кв,4843.0,30399,118,2,0,0,0.0,0,0.0,
9707312,-комфорт- ПИК / Большая академическая 85 (Б),110395858,Широкая / +Натив / Лента / Котлован,5669.0,37455,103,4,0,0,0.0,0,0.0,
9707312,-комфорт- ПИК / Большая академическая 85 (Б),110395859,Широкая / Лента / Котлован,5657.0,33178,90,4,2,2,17108.0,0,50.0,2828.0
9112396,-комфорт- DOGMA / Космопарк,108818585,лента,7436.0,99159,420,13,5,4,87879.0,0,31.0,1859.0
9112396,-комфорт- DOGMA / Космопарк,108818586,клип,3825.0,45380,102,6,2,0,0.0,0,0.0,
8967600,-комфорт- Южная долина,108418211,вк+ок,8958.0,35160,80,10,4,5,42158.0,0,50.0,1792.0
8967600,-комфорт- Южная долина,108418212,Клики 90дн,2104.0,14526,59,1,0,0,0.0,0,0.0,
8941633,-комфорт- Публицист / Пушкино / Минимальная,108347258,Ретаргет все,2853.0,8528,29,4,4,4,30192.0,0,100.0,713.0
8941633,-комфорт- Публицист / Пушкино / Минимальная,108347256,Новое крео / пушкино 6 км,2766.0,20890,63,3,0,0,0.0,0,0.0,
8941633,-комфорт- Публицист / Пушкино / Минимальная,108347254,копия гео Пушкино 5км,2764.0,18570,46,6,1,1,57033.0,0,17.0,2764.0
8941633,-комфорт- Публицист / Пушкино / Минимальная,108347255,копия РТ Формы заявки,1925.0,4984,11,0,0,0,0.0,0,,
8941633,-комфорт- Публицист / Пушкино / Минимальная,108347257,все кроме вк и ок,624.0,18060,17,0,0,0,0.0,0,,
9802929,-комфорт- ПИК / генерации Белая дача (Б),110641452,Генерация / Широкая,10814.0,74670,216,18,4,3,26325.0,0,17.0,3605.0
9589126,-комфорт- ПИК / Саларьево / Генерации,110097609,Копия Генерация,4051.0,41412,91,7,2,2,17483.0,0,29.0,2026.0
9589126,-комфорт- ПИК / Саларьево / Генерации,110097610,Копия Генерация / ВЧ запросы,4029.0,32791,85,3,0,0,0.0,0,0.0,
9589126,-комфорт- ПИК / Саларьево / Генерации,110097611,Копия Генерация / Широко,2653.0,25956,60,2,0,0,0.0,0,0.0,
9022181,-комфорт- Метро Филатов луг,108577429,Копия Гео,7130.0,59063,195,3,2,1,0.0,1,33.0,7130.0
9022181,-комфорт- Метро Филатов луг,108569183,Гео,3522.0,15774,62,4,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050393,Копия Опалиха,2898.0,19517,65,5,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050396,Копия Путилково,2888.0,22376,45,3,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050395,Копия Чернево,1027.0,7210,13,0,0,0,0.0,0,,
9195369,-комфорт- Красногорск / мкр.,109050394,Копия Губайлово,989.0,6380,17,1,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050392,Копия Ильинское-Усово,965.0,6498,14,1,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050391,Копия Павшинская Пойма,961.0,6353,12,1,0,0,0.0,0,0.0,
9195369,-комфорт- Красногорск / мкр.,109050397,Копия Изумрудные холмы,683.0,4042,10,0,0,0,0.0,0,,
8906212,-бизнес- Среда на Лобачевского,108244238,"Широко / Гео жк 2,5км / Клипы+лента",10390.0,76241,182,12,3,2,25833.0,0,17.0,5195.0
9544417,-комфорт- Сити 21 / Рафинад,109975435,нов кв.,10224.0,83949,311,8,1,1,8708.0,0,13.0,10224.0
9749067,-комфорт- ПИК / Holland парк (Б),110505227,Тест гео 2 / +Натив / Лента / Котлован,2661.0,24447,40,2,0,0,0.0,0,0.0,
9749067,-комфорт- ПИК / Holland парк (Б),110505226,Тест гео 1 / +Натив / Лента / Котлован,2542.0,26377,59,2,1,0,0.0,0,0.0,
9749067,-комфорт- ПИК / Holland парк (Б),110505225,Широкая / +Натив / Лента / Котлован,2510.0,25015,54,0,0,0,0.0,0,,
9749067,-комфорт- ПИК / Holland парк (Б),110505468,Широкая / клипы / Котлован,2374.0,9697,9,0,0,0,0.0,0,,
9480984,-бизнес- Гранель / MYPRIORITY Paveletskaya (Б),109811225,гео /генерация ГПТ 2 / лента+натив / 1к1,4572.0,71168,162,4,0,0,0.0,0,0.0,
9480984,-бизнес- Гранель / MYPRIORITY Paveletskaya (Б),109797159,гео /генерация ГПТ / лента+натив / 4к5,4077.0,40739,112,2,0,0,0.0,0,0.0,
9480984,-бизнес- Гранель / MYPRIORITY Paveletskaya (Б),109809929,гео /генерация ГПТ / лента+натив / 1к1,957.0,14935,31,0,0,0,0.0,0,,
9480984,-бизнес- Гранель / MYPRIORITY Paveletskaya (Б),109957033,Копия гео /генерация ГПТ 2 / лента+натив / 1к1,475.0,7940,13,0,0,0,0.0,0,,
9802644,-комфорт- Сити 21 / Рафинад - М,110640736,Лента / lal,3341.0,46367,161,2,1,1,9917.0,0,50.0,3341.0
9802644,-комфорт- Сити 21 / Рафинад - М,110640733,Лента / гео,2374.0,24356,70,0,0,0,0.0,0,,
9802644,-комфорт- Сити 21 / Рафинад - М,110640735,Лента / интересы,2173.0,23693,62,1,0,0,0.0,0,0.0,
9802644,-комфорт- Сити 21 / Рафинад - М,110640734,Лента / ключи,2005.0,11522,68,2,0,0,0.0,0,0.0,
9226493,-комфорт- ПИК / Люблинский парк (Б),109131143,Котлован / Широкая / лента,2452.0,15371,95,2,0,0,0.0,0,0.0,
9226493,-комфорт- ПИК / Люблинский парк (Б),109131146,Нов кв  / Широкая / Клипы,2423.0,11684,44,1,0,0,0.0,0,0.0,
9226493,-комфорт- ПИК / Люблинский парк (Б),109131145,Котлован / Широкая / Клипы,2402.0,12050,34,2,0,0,0.0,0,0.0,
9226493,-комфорт- ПИК / Люблинский парк (Б),109131144,Нов кв / Широкая / лента,2378.0,15287,73,3,1,1,8775.0,0,33.0,2378.0
8907460,-бизнес- ГК Основа / Very Миклухо-Маклая,108247666,Статика,8676.0,89534,507,15,4,2,65758.0,0,13.0,4338.0
8907460,-бизнес- ГК Основа / Very Миклухо-Маклая,108495094,Статика,954.0,6687,55,0,0,0,0.0,0,,
9756459,-комфорт- ПИК / ЖК Ярославский (Б),110524079,тест гео 2 / +Натив / Лента / Котлован,3841.0,32720,70,3,1,1,8775.0,0,33.0,3841.0
9756459,-комфорт- ПИК / ЖК Ярославский (Б),110524077,Широкая / +Натив / Лента / Котлован,3781.0,37305,83,2,0,0,0.0,0,0.0,
9756459,-комфорт- ПИК / ЖК Ярославский (Б),110524078,тест гео 1 / +Натив / Лента / Котлован,1800.0,15560,49,1,0,0,0.0,0,0.0,
9062611,-бизнес- MR Group MOD Клип,108686537,ЛАЛ+Ретаргетинг Гео 10 км / ВК Клипы,4805.0,13577,24,2,1,1,38523.0,0,50.0,4805.0
9062611,-бизнес- MR Group MOD Клип,108684571,"Гео 3,5 км / ВК Клипы",2361.0,8579,17,0,0,0,0.0,0,,
9062611,-бизнес- MR Group MOD Клип,108686756,Интересы+Ключи+ЛАЛ+Ретаргетинг Москва / ВК Клипы,2152.0,7909,7,0,0,0,0.0,0,,
9062611,-бизнес- MR Group MOD Клип,108684575,Интересы+Ключи / Гео 7 км / ВК Клипы,98.0,975,1,0,0,0,0.0,0,,
9062611,-бизнес- MR Group MOD Клип,108684573,"Интересы / Гео 3,5 км / ВК Клипы",6.0,28,0,0,0,0,0.0,0,,
9841070,-бизнес- Белый град,110742996,Ведущий лента/клип,9399.0,53888,93,9,2,2,9000.0,1,22.0,4699.0
9054816,-бизнес- Стадион Спартак / Primavera,108966551,Копия Клип,8612.0,28360,28,4,0,0,0.0,0,0.0,
9054816,-бизнес- Стадион Спартак / Primavera,108664113,Клип,765.0,3467,3,0,0,0,0.0,0,,
9299974,-комфорт- ПИК / Жулебино парк (Б),109323376,Новое крео/Цена/Широкая,2550.0,13487,39,1,1,1,3500.0,0,100.0,2550.0
9299974,-комфорт- ПИК / Жулебино парк (Б),109323379,Котлован/Цена/Широкая,2335.0,12032,66,3,1,1,8775.0,0,33.0,2335.0
9299974,-комфорт- ПИК / Жулебино парк (Б),109323378,Кв красная/Цена/Широкая,2295.0,11153,51,1,0,0,0.0,0,0.0,
9299974,-комфорт- ПИК / Жулебино парк (Б),109323377,Новое/Планировка /Широкая,2159.0,11040,52,1,1,1,8775.0,0,100.0,2159.0
9385864,-комфорт- ПИК / Люблинский парк *,109550695,Копия Видео / Широко / 4км,1828.0,6193,18,3,2,2,8775.0,1,67.0,914.0
9385864,-комфорт- ПИК / Люблинский парк *,109550694,Копия_1 Копия Статика / Широко / 4км,1413.0,6056,18,0,0,0,0.0,0,,
9385864,-комфорт- ПИК / Люблинский парк *,109550688,Копия Широко / Гео жк 3км / Клипы+лента,1090.0,5475,17,1,0,0,0.0,0,0.0,
9385864,-комфорт- ПИК / Люблинский парк *,109550689,Копия Статика / Широко / 3км,932.0,6095,17,2,0,0,0.0,0,0.0,
9385864,-комфорт- ПИК / Люблинский парк *,109550696,Копия Планировка / Широко / 4км,867.0,4450,24,0,0,0,0.0,0,,
9385864,-комфорт- ПИК / Люблинский парк *,109550693,Копия Статика / lal / 10 км,594.0,5242,8,0,0,0,0.0,0,,
